Ensembl	sample_pair	ensembl_id	Gene_name	log2FC	p_value	description	DEG	Gene_type	
ENSG00000130559	M8/D6	M8/D6_ENSG00000130559	CAMSAP1	0.128267639	0.096226064	calmodulin regulated spectrin associated protein 1	NonDE	protein_coding	
ENSG00000130589	M8/D6	M8/D6_ENSG00000130589	HELZ2	0.24085376	0.0106573	helicase with zinc finger 2	NonDE	protein_coding	
ENSG00000130590	M8/D6	M8/D6_ENSG00000130590	SAMD10	-0.840358046	4.71E-06	sterile alpha motif domain containing 10	NonDE	protein_coding	
ENSG00000130592	M8/D6	M8/D6_ENSG00000130592	LSP1	-0.112950088	0.048505312	lymphocyte specific protein 1	NonDE	protein_coding	
ENSG00000130595	M8/D6	M8/D6_ENSG00000130595	TNNT3	1.609727876	0.005402278	troponin T3, fast skeletal type	Upregulate	protein_coding	
ENSG00000130598	M8/D6	M8/D6_ENSG00000130598	TNNI2	-0.854338275	0.14462117	troponin I2, fast skeletal type	NonDE	protein_coding	
ENSG00000130635	M8/D6	M8/D6_ENSG00000130635	COL5A1	0.775291544	0.000889902	collagen type V alpha 1 chain	NonDE	protein_coding	
ENSG00000130653	M8/D6	M8/D6_ENSG00000130653	PNPLA7	0.783768581	0.000126987	patatin like phospholipase domain containing 7	NonDE	protein_coding	
ENSG00000130675	M8/D6	M8/D6_ENSG00000130675	MNX1	0.42339358	0.001367965	motor neuron and pancreas homeobox 1	NonDE	protein_coding	
ENSG00000130699	M8/D6	M8/D6_ENSG00000130699	TAF4	0.109524223	0.09086436	TATA-box binding protein associated factor 4	NonDE	protein_coding	
ENSG00000130702	M8/D6	M8/D6_ENSG00000130702	LAMA5	-0.37271904	0.011181055	laminin subunit alpha 5	NonDE	protein_coding	
ENSG00000130706	M8/D6	M8/D6_ENSG00000130706	ADRM1	-0.077681591	0.121285668	ADRM1 26S proteasome ubiquitin receptor	NonDE	protein_coding	
ENSG00000130707	M8/D6	M8/D6_ENSG00000130707	ASS1	-0.44772615	2.33E-06	argininosuccinate synthase 1	NonDE	protein_coding	
ENSG00000130714	M8/D6	M8/D6_ENSG00000130714	POMT1	0.247866703	0.004739374	protein O-mannosyltransferase 1	NonDE	protein_coding	
ENSG00000130717	M8/D6	M8/D6_ENSG00000130717	UCK1	-0.260356588	0.064829029	uridine-cytidine kinase 1	NonDE	protein_coding	
ENSG00000130720	M8/D6	M8/D6_ENSG00000130720	FIBCD1	1.334500324	0.002253859	fibrinogen C domain containing 1	Upregulate	protein_coding	
ENSG00000130723	M8/D6	M8/D6_ENSG00000130723	NA	0.078886767	0.198481172	NA	NonDE		
ENSG00000130733	M8/D6	M8/D6_ENSG00000130733	YIPF2	-0.286246275	0.013449276	Yip1 domain family member 2	NonDE	protein_coding	
ENSG00000130734	M8/D6	M8/D6_ENSG00000130734	ATG4D	0.081928339	0.124464542	autophagy related 4D cysteine peptidase	NonDE	protein_coding	
ENSG00000130741	M8/D6	M8/D6_ENSG00000130741	EIF2S3	0.063503915	0.052568647	eukaryotic translation initiation factor 2 subunit gamma	NonDE	protein_coding	
ENSG00000130758	M8/D6	M8/D6_ENSG00000130758	MAP3K10	0.259834039	0.035069078	mitogen-activated protein kinase kinase kinase 10	NonDE	protein_coding	
ENSG00000130764	M8/D6	M8/D6_ENSG00000130764	LRRC47	-0.178980713	0.008579604	leucine rich repeat containing 47	NonDE	protein_coding	
ENSG00000130766	M8/D6	M8/D6_ENSG00000130766	SESN2	-0.418247024	3.73E-06	sestrin 2	NonDE	protein_coding	
ENSG00000130768	M8/D6	M8/D6_ENSG00000130768	SMPDL3B	-0.44761737	0.010093593	sphingomyelin phosphodiesterase acid like 3B	NonDE	protein_coding	
ENSG00000130770	M8/D6	M8/D6_ENSG00000130770	ATP5IF1	-0.08591618	0.053145935	ATP synthase inhibitory factor subunit 1	NonDE	protein_coding	
ENSG00000130775	M8/D6	M8/D6_ENSG00000130775	THEMIS2	-0.499339638	1.08E-05	thymocyte selection associated family member 2	NonDE	protein_coding	
ENSG00000130783	M8/D6	M8/D6_ENSG00000130783	CCDC62	0.251325898	0.321334505	coiled-coil domain containing 62	NonDE	protein_coding	
ENSG00000130787	M8/D6	M8/D6_ENSG00000130787	HIP1R	0.712166311	1.93E-05	huntingtin interacting protein 1 related	NonDE	protein_coding	
ENSG00000130812	M8/D6	M8/D6_ENSG00000130812	ANGPTL6	-0.229046478	0.006632639	angiopoietin like 6	NonDE	protein_coding	
ENSG00000130813	M8/D6	M8/D6_ENSG00000130813	SHFL	0.117744301	0.132914129	shiftless antiviral inhibitor of ribosomal frameshifting	NonDE	protein_coding	
ENSG00000130818	M8/D6	M8/D6_ENSG00000130818	ZNF426	-0.25472975	0.001608154	zinc finger protein 426	NonDE	protein_coding	
ENSG00000130821	M8/D6	M8/D6_ENSG00000130821	SLC6A8	0.655889393	0.018415492	solute carrier family 6 member 8	NonDE	protein_coding	
ENSG00000130826	M8/D6	M8/D6_ENSG00000130826	DKC1	-0.124069328	0.021291232	dyskerin pseudouridine synthase 1	NonDE	protein_coding	
ENSG00000130830	M8/D6	M8/D6_ENSG00000130830	MPP1	0.385650669	0.02155619	membrane palmitoylated protein 1	NonDE	protein_coding	
ENSG00000130844	M8/D6	M8/D6_ENSG00000130844	ZNF331	0.34530077	0.075756755	zinc finger protein 331	NonDE	protein_coding	
ENSG00000130935	M8/D6	M8/D6_ENSG00000130935	NOL11	-0.160684513	0.015314351	nucleolar protein 11	NonDE	protein_coding	
ENSG00000130939	M8/D6	M8/D6_ENSG00000130939	UBE4B	-0.183008117	0.009654005	ubiquitination factor E4B	NonDE	protein_coding	
ENSG00000130940	M8/D6	M8/D6_ENSG00000130940	CASZ1	-0.519115448	0.000145248	castor zinc finger 1	NonDE	protein_coding	
ENSG00000130943	M8/D6	M8/D6_ENSG00000130943	PKDREJ	0.557306271	0.01072768	polycystin family receptor for egg jelly	NonDE	protein_coding	
ENSG00000130956	M8/D6	M8/D6_ENSG00000130956	HABP4	-0.569052135	2.88E-05	hyaluronan binding protein 4	NonDE	protein_coding	
ENSG00000130985	M8/D6	M8/D6_ENSG00000130985	UBA1	-0.069053875	0.043673042	ubiquitin like modifier activating enzyme 1	NonDE	protein_coding	
ENSG00000130997	M8/D6	M8/D6_ENSG00000130997	POLN	-0.567622164	0.019334567	DNA polymerase nu	NonDE	protein_coding	
ENSG00000131015	M8/D6	M8/D6_ENSG00000131015	ULBP2	-1.451831584	0.003826061	UL16 binding protein 2	Downregulate	protein_coding	
ENSG00000131018	M8/D6	M8/D6_ENSG00000131018	SYNE1	-0.333557984	0.000299412	spectrin repeat containing nuclear envelope protein 1	NonDE	protein_coding	
ENSG00000131037	M8/D6	M8/D6_ENSG00000131037	EPS8L1	-0.205196204	0.201189826	EPS8 like 1	NonDE	protein_coding	
ENSG00000131043	M8/D6	M8/D6_ENSG00000131043	AAR2	-0.184014122	0.027212592	AAR2 splicing factor	NonDE	protein_coding	
ENSG00000131051	M8/D6	M8/D6_ENSG00000131051	RBM39	-0.163982178	0.030654095	RNA binding motif protein 39	NonDE	protein_coding	
ENSG00000131061	M8/D6	M8/D6_ENSG00000131061	ZNF341	-0.381379937	0.013963992	zinc finger protein 341	NonDE	protein_coding	
ENSG00000131067	M8/D6	M8/D6_ENSG00000131067	GGT7	0.196028185	0.045691873	gamma-glutamyltransferase 7	NonDE	protein_coding	
ENSG00000131069	M8/D6	M8/D6_ENSG00000131069	ACSS2	-0.466084205	0.000462538	acyl-CoA synthetase short chain family member 2	NonDE	protein_coding	
ENSG00000131127	M8/D6	M8/D6_ENSG00000131127	ZNF141	0.192284691	0.02059549	zinc finger protein 141	NonDE	protein_coding	
ENSG00000131148	M8/D6	M8/D6_ENSG00000131148	EMC8	-0.135152034	0.086090295	ER membrane protein complex subunit 8	NonDE	protein_coding	
ENSG00000131149	M8/D6	M8/D6_ENSG00000131149	GSE1	0.182864802	0.053993981	Gse1 coiled-coil protein	NonDE	protein_coding	
ENSG00000131153	M8/D6	M8/D6_ENSG00000131153	GINS2	-0.167675373	0.041837543	GINS complex subunit 2	NonDE	protein_coding	
ENSG00000131171	M8/D6	M8/D6_ENSG00000131171	SH3BGRL	0.378746259	0.000273377	SH3 domain binding glutamate rich protein like	NonDE	protein_coding	
ENSG00000131187	M8/D6	M8/D6_ENSG00000131187	F12	0.303666412	0.088296952	coagulation factor XII	NonDE	protein_coding	
ENSG00000131188	M8/D6	M8/D6_ENSG00000131188	PRR7	0.291618286	0.02763841	proline rich 7, synaptic	NonDE	protein_coding	
ENSG00000131196	M8/D6	M8/D6_ENSG00000131196	NFATC1	0.239545415	0.014671848	nuclear factor of activated T cells 1	NonDE	protein_coding	
ENSG00000131236	M8/D6	M8/D6_ENSG00000131236	CAP1	0.042806326	0.202739603	cyclase associated actin cytoskeleton regulatory protein 1	NonDE	protein_coding	
ENSG00000131242	M8/D6	M8/D6_ENSG00000131242	RAB11FIP4	0.345410837	0.003235631	RAB11 family interacting protein 4	NonDE	protein_coding	
ENSG00000131263	M8/D6	M8/D6_ENSG00000131263	RLIM	0.308908796	0.000372873	ring finger protein, LIM domain interacting	NonDE	protein_coding	
ENSG00000131269	M8/D6	M8/D6_ENSG00000131269	ABCB7	0.642948923	2.65E-06	ATP binding cassette subfamily B member 7	NonDE	protein_coding	
ENSG00000131351	M8/D6	M8/D6_ENSG00000131351	HAUS8	0.317287748	0.0083828	HAUS augmin like complex subunit 8	NonDE	protein_coding	
ENSG00000131368	M8/D6	M8/D6_ENSG00000131368	MRPS25	0.136857158	0.035981449	mitochondrial ribosomal protein S25	NonDE	protein_coding	
ENSG00000131370	M8/D6	M8/D6_ENSG00000131370	SH3BP5	-0.485316559	0.003189534	SH3 domain binding protein 5	NonDE	protein_coding	
ENSG00000131375	M8/D6	M8/D6_ENSG00000131375	CAPN7	-0.294062176	0.001898729	calpain 7	NonDE	protein_coding	
ENSG00000131378	M8/D6	M8/D6_ENSG00000131378	RFTN1	-0.588045076	0.006682997	raftlin, lipid raft linker 1	NonDE	protein_coding	
ENSG00000131381	M8/D6	M8/D6_ENSG00000131381	RBSN	0.08826883	0.073827845	rabenosyn, RAB effector	NonDE	protein_coding	
ENSG00000131389	M8/D6	M8/D6_ENSG00000131389	SLC6A6	0.74756168	0.087124141	solute carrier family 6 member 6	Upregulate	protein_coding	
ENSG00000131398	M8/D6	M8/D6_ENSG00000131398	KCNC3	-0.4497902	0.026218066	potassium voltage-gated channel subfamily C member 3	NonDE	protein_coding	
ENSG00000131400	M8/D6	M8/D6_ENSG00000131400	NAPSA	0.434822484	0.003513977	napsin A aspartic peptidase	NonDE	protein_coding	
ENSG00000131401	M8/D6	M8/D6_ENSG00000131401	NAPSB	-0.112225237	0.064468637	napsin B aspartic peptidase, pseudogene	NonDE	transcribed_unprocessed_pseudogene	
ENSG00000131437	M8/D6	M8/D6_ENSG00000131437	KIF3A	0.14098721	0.015906249	kinesin family member 3A	NonDE	protein_coding	
ENSG00000131462	M8/D6	M8/D6_ENSG00000131462	TUBG1	0.143278707	0.048485997	tubulin gamma 1	NonDE	protein_coding	
ENSG00000131467	M8/D6	M8/D6_ENSG00000131467	PSME3	-0.414064212	0.091156046	proteasome activator subunit 3	NonDE	protein_coding	
ENSG00000131469	M8/D6	M8/D6_ENSG00000131469	RPL27	-0.101334558	0.055901708	ribosomal protein L27	NonDE	protein_coding	
ENSG00000131470	M8/D6	M8/D6_ENSG00000131470	PSMC3IP	0.239733849	0.054532059	PSMC3 interacting protein	NonDE	protein_coding	
ENSG00000131471	M8/D6	M8/D6_ENSG00000131471	AOC3	-0.478621677	0.051611398	amine oxidase copper containing 3	NonDE	protein_coding	
ENSG00000131475	M8/D6	M8/D6_ENSG00000131475	VPS25	-0.112026775	0.095475837	vacuolar protein sorting 25 homolog	NonDE	protein_coding	
ENSG00000131507	M8/D6	M8/D6_ENSG00000131507	NDFIP1	-0.223977327	0.017658848	Nedd4 family interacting protein 1	NonDE	protein_coding	
ENSG00000131508	M8/D6	M8/D6_ENSG00000131508	UBE2D2	-0.199879416	0.005279401	ubiquitin conjugating enzyme E2 D2	NonDE	protein_coding	
ENSG00000131558	M8/D6	M8/D6_ENSG00000131558	EXOC4	-0.264732954	0.018790947	exocyst complex component 4	NonDE	protein_coding	
ENSG00000131584	M8/D6	M8/D6_ENSG00000131584	ACAP3	0.362360766	0.000469266	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3	NonDE	protein_coding	
ENSG00000131591	M8/D6	M8/D6_ENSG00000131591	C1orf159	0.501193464	0.001443827	chromosome 1 open reading frame 159	NonDE	protein_coding	
ENSG00000131626	M8/D6	M8/D6_ENSG00000131626	PPFIA1	0.115604182	0.07953025	PTPRF interacting protein alpha 1	NonDE	protein_coding	
ENSG00000131650	M8/D6	M8/D6_ENSG00000131650	KREMEN2	1.601394726	6.95E-05	kringle containing transmembrane protein 2	Upregulate	protein_coding	
ENSG00000131653	M8/D6	M8/D6_ENSG00000131653	TRAF7	0.091664586	0.103989297	TNF receptor associated factor 7	NonDE	protein_coding	
ENSG00000131711	M8/D6	M8/D6_ENSG00000131711	MAP1B	-0.444093338	0.000423529	microtubule associated protein 1B	NonDE	protein_coding	
ENSG00000131724	M8/D6	M8/D6_ENSG00000131724	IL13RA1	0.844921713	1.47E-05	interleukin 13 receptor subunit alpha 1	NonDE	protein_coding	
ENSG00000131747	M8/D6	M8/D6_ENSG00000131747	TOP2A	1.27750176	1.85E-08	DNA topoisomerase II alpha	Upregulate	protein_coding	
ENSG00000131778	M8/D6	M8/D6_ENSG00000131778	CHD1L	0.125476723	0.061016409	chromodomain helicase DNA binding protein 1 like	NonDE	protein_coding	
ENSG00000131781	M8/D6	M8/D6_ENSG00000131781	FMO5	0.45047752	0.037221017	flavin containing dimethylaniline monoxygenase 5	NonDE	protein_coding	
ENSG00000131788	M8/D6	M8/D6_ENSG00000131788	PIAS3	-0.083047276	0.164767783	protein inhibitor of activated STAT 3	NonDE	protein_coding	
ENSG00000131791	M8/D6	M8/D6_ENSG00000131791	PRKAB2	-0.349389354	0.000564222	protein kinase AMP-activated non-catalytic subunit beta 2	NonDE	protein_coding	
ENSG00000131797	M8/D6	M8/D6_ENSG00000131797	CLUHP3	-0.362662217	0.038015458	clustered mitochondria homolog pseudogene 3	NonDE	transcribed_unprocessed_pseudogene	
ENSG00000131844	M8/D6	M8/D6_ENSG00000131844	MCCC2	-0.087162315	0.236186035	methylcrotonyl-CoA carboxylase subunit 2	NonDE	protein_coding	
ENSG00000131845	M8/D6	M8/D6_ENSG00000131845	ZNF304	-0.203282246	0.016037424	zinc finger protein 304	NonDE	protein_coding	
ENSG00000131849	M8/D6	M8/D6_ENSG00000131849	ZNF132	-0.160339324	0.065954453	zinc finger protein 132	NonDE	protein_coding	
ENSG00000131871	M8/D6	M8/D6_ENSG00000131871	SELENOS	-0.824689512	1.34E-06	selenoprotein S	NonDE	protein_coding	
ENSG00000131899	M8/D6	M8/D6_ENSG00000131899	LLGL1	-0.744035441	4.95E-05	LLGL scribble cell polarity complex component 1	NonDE	protein_coding	
ENSG00000131931	M8/D6	M8/D6_ENSG00000131931	THAP1	-0.289703611	0.011810324	THAP domain containing 1	NonDE	protein_coding	
ENSG00000131941	M8/D6	M8/D6_ENSG00000131941	RHPN2	0.41256559	0.022059992	rhophilin Rho GTPase binding protein 2	NonDE	protein_coding	
ENSG00000131943	M8/D6	M8/D6_ENSG00000131943	C19orf12	-0.289062671	0.124773566	chromosome 19 open reading frame 12	NonDE	protein_coding	
ENSG00000131951	M8/D6	M8/D6_ENSG00000131951	LRRC9	0.408664709	0.245963334	leucine rich repeat containing 9	NonDE	protein_coding	
ENSG00000131981	M8/D6	M8/D6_ENSG00000131981	LGALS3	-0.485391421	2.20E-05	galectin 3	NonDE	protein_coding	
ENSG00000132002	M8/D6	M8/D6_ENSG00000132002	DNAJB1	-1.874629979	3.77E-08	DnaJ heat shock protein family (Hsp40) member B1	Downregulate	protein_coding	
ENSG00000132004	M8/D6	M8/D6_ENSG00000132004	FBXW9	0.234505092	0.063349156	F-box and WD repeat domain containing 9	NonDE	protein_coding	
ENSG00000132005	M8/D6	M8/D6_ENSG00000132005	RFX1	0.17847096	0.145952622	regulatory factor X1	NonDE	protein_coding	
ENSG00000132017	M8/D6	M8/D6_ENSG00000132017	DCAF15	0.178291365	0.026314307	DDB1 and CUL4 associated factor 15	NonDE	protein_coding	
ENSG00000132024	M8/D6	M8/D6_ENSG00000132024	CC2D1A	0.128337896	0.084780836	coiled-coil and C2 domain containing 1A	NonDE	protein_coding	
ENSG00000132109	M8/D6	M8/D6_ENSG00000132109	TRIM21	0.098857434	0.047359219	tripartite motif containing 21	NonDE	protein_coding	
ENSG00000132122	M8/D6	M8/D6_ENSG00000132122	SPATA6	3.155397883	3.52E-05	spermatogenesis associated 6	Upregulate	protein_coding	
ENSG00000132128	M8/D6	M8/D6_ENSG00000132128	LRRC41	-0.283654203	0.000367928	leucine rich repeat containing 41	NonDE	protein_coding	
ENSG00000132141	M8/D6	M8/D6_ENSG00000132141	CCT6B	1.188070852	2.71E-05	chaperonin containing TCP1 subunit 6B	Upregulate	protein_coding	
ENSG00000132170	M8/D6	M8/D6_ENSG00000132170	PPARG	-0.821816336	0.000402553	peroxisome proliferator activated receptor gamma	NonDE	protein_coding	
ENSG00000132182	M8/D6	M8/D6_ENSG00000132182	NUP210	-0.345365663	1.63E-05	nucleoporin 210	NonDE	protein_coding	
ENSG00000132185	M8/D6	M8/D6_ENSG00000132185	FCRLA	-0.16696058	0.003117892	Fc receptor like A	NonDE	protein_coding	
ENSG00000132196	M8/D6	M8/D6_ENSG00000132196	HSD17B7	0.448842063	0.000190026	hydroxysteroid 17-beta dehydrogenase 7	NonDE	protein_coding	
ENSG00000132199	M8/D6	M8/D6_ENSG00000132199	ENOSF1	0.274486524	0.000151501	enolase superfamily member 1	NonDE	protein_coding	
ENSG00000132207	M8/D6	M8/D6_ENSG00000132207	SLX1A	0.21752104	0.014581605	SLX1 homolog A, structure-specific endonuclease subunit	NonDE	protein_coding	
ENSG00000132300	M8/D6	M8/D6_ENSG00000132300	PTCD3	-0.173008732	0.001573666	pentatricopeptide repeat domain 3	NonDE	protein_coding	
ENSG00000132305	M8/D6	M8/D6_ENSG00000132305	IMMT	0.127202257	0.01876764	inner membrane mitochondrial protein	NonDE	protein_coding	
ENSG00000132323	M8/D6	M8/D6_ENSG00000132323	ILKAP	-0.120605897	0.110138079	ILK associated serine/threonine phosphatase	NonDE	protein_coding	
ENSG00000132326	M8/D6	M8/D6_ENSG00000132326	PER2	-0.135383807	0.101376648	period circadian regulator 2	NonDE	protein_coding	
ENSG00000132334	M8/D6	M8/D6_ENSG00000132334	PTPRE	0.188514781	0.024201338	protein tyrosine phosphatase receptor type E	NonDE	protein_coding	
ENSG00000132356	M8/D6	M8/D6_ENSG00000132356	PRKAA1	0.157575424	0.030871466	protein kinase AMP-activated catalytic subunit alpha 1	NonDE	protein_coding	
ENSG00000132357	M8/D6	M8/D6_ENSG00000132357	CARD6	-0.783623225	0.000759212	caspase recruitment domain family member 6	NonDE	protein_coding	
ENSG00000132359	M8/D6	M8/D6_ENSG00000132359	RAP1GAP2	0.889774963	0.007186036	RAP1 GTPase activating protein 2	Upregulate	protein_coding	
ENSG00000132361	M8/D6	M8/D6_ENSG00000132361	CLUH	-0.102742523	0.216591781	clustered mitochondria homolog	NonDE	protein_coding	
ENSG00000132376	M8/D6	M8/D6_ENSG00000132376	INPP5K	-0.0978839	0.090826161	inositol polyphosphate-5-phosphatase K	NonDE	protein_coding	
ENSG00000132382	M8/D6	M8/D6_ENSG00000132382	MYBBP1A	-0.266346076	0.001565643	MYB binding protein 1a	NonDE	protein_coding	
ENSG00000132383	M8/D6	M8/D6_ENSG00000132383	RPA1	-0.195736033	0.003432651	replication protein A1	NonDE	protein_coding	
ENSG00000132386	M8/D6	M8/D6_ENSG00000132386	SERPINF1	-0.36315844	0.101341222	serpin family F member 1	NonDE	protein_coding	
ENSG00000132388	M8/D6	M8/D6_ENSG00000132388	UBE2G1	-0.126467947	0.060917774	ubiquitin conjugating enzyme E2 G1	NonDE	protein_coding	
ENSG00000132405	M8/D6	M8/D6_ENSG00000132405	TBC1D14	-0.086644947	0.088910228	TBC1 domain family member 14	NonDE	protein_coding	
ENSG00000132432	M8/D6	M8/D6_ENSG00000132432	SEC61G	-0.352932486	0.003517955	SEC61 translocon subunit gamma	NonDE	protein_coding	
ENSG00000132434	M8/D6	M8/D6_ENSG00000132434	LANCL2	-0.386711477	0.022701492	LanC like 2	NonDE	protein_coding	
ENSG00000132463	M8/D6	M8/D6_ENSG00000132463	GRSF1	-0.215575237	0.00207908	G-rich RNA sequence binding factor 1	NonDE	protein_coding	
ENSG00000132464	M8/D6	M8/D6_ENSG00000132464	ENAM	-0.569056593	0.004543251	enamelin	NonDE	protein_coding	
ENSG00000132465	M8/D6	M8/D6_ENSG00000132465	JCHAIN	-1.36815595	1.62E-06	joining chain of multimeric IgA and IgM	Downregulate	protein_coding	
ENSG00000132466	M8/D6	M8/D6_ENSG00000132466	ANKRD17	0.060457178	0.252622862	ankyrin repeat domain 17	NonDE	protein_coding	
ENSG00000132467	M8/D6	M8/D6_ENSG00000132467	UTP3	-0.275889866	0.000569777	UTP3 small subunit processome component	NonDE	protein_coding	
ENSG00000132475	M8/D6	M8/D6_ENSG00000132475	H3-3B	-0.279495965	0.001103342	H3.3 histone B	NonDE	protein_coding	
ENSG00000132478	M8/D6	M8/D6_ENSG00000132478	UNK	0.164416857	0.018417004	unk zinc finger	NonDE	protein_coding	
ENSG00000132507	M8/D6	M8/D6_ENSG00000132507	EIF5A	-0.128869502	0.073582553	eukaryotic translation initiation factor 5A	NonDE	protein_coding	
ENSG00000132510	M8/D6	M8/D6_ENSG00000132510	KDM6B	0.136479476	0.113978609	lysine demethylase 6B	NonDE	protein_coding	
ENSG00000132530	M8/D6	M8/D6_ENSG00000132530	XAF1	0.498265055	1.42E-05	XIAP associated factor 1	NonDE	protein_coding	
ENSG00000132535	M8/D6	M8/D6_ENSG00000132535	DLG4	1.417328843	9.31E-07	discs large MAGUK scaffold protein 4	Upregulate	protein_coding	
ENSG00000132549	M8/D6	M8/D6_ENSG00000132549	VPS13B	-0.234143792	0.001791656	vacuolar protein sorting 13 homolog B	NonDE	protein_coding	
ENSG00000132561	M8/D6	M8/D6_ENSG00000132561	MATN2	0.478143828	0.091351277	matrilin 2	NonDE	protein_coding	
ENSG00000132563	M8/D6	M8/D6_ENSG00000132563	REEP2	0.359050899	0.180795397	receptor accessory protein 2	NonDE	protein_coding	
ENSG00000132589	M8/D6	M8/D6_ENSG00000132589	FLOT2	-0.372889822	0.006304185	flotillin 2	NonDE	protein_coding	
ENSG00000132604	M8/D6	M8/D6_ENSG00000132604	TERF2	-0.099205736	0.337169729	telomeric repeat binding factor 2	NonDE	protein_coding	
ENSG00000132612	M8/D6	M8/D6_ENSG00000132612	VPS4A	-0.032147832	0.325488495	vacuolar protein sorting 4 homolog A	NonDE	protein_coding	
ENSG00000132623	M8/D6	M8/D6_ENSG00000132623	ANKEF1	-1.33590875	0.00023432	ankyrin repeat and EF-hand domain containing 1	Downregulate	protein_coding	
ENSG00000132635	M8/D6	M8/D6_ENSG00000132635	PCED1A	-0.155913864	0.057952284	PC-esterase domain containing 1A	NonDE	protein_coding	
ENSG00000132640	M8/D6	M8/D6_ENSG00000132640	BTBD3	0.900062498	6.10E-05	BTB domain containing 3	NonDE	protein_coding	
ENSG00000132646	M8/D6	M8/D6_ENSG00000132646	PCNA	0.050280122	0.15385429	proliferating cell nuclear antigen	NonDE	protein_coding	
ENSG00000132670	M8/D6	M8/D6_ENSG00000132670	PTPRA	-0.117204277	0.048557736	protein tyrosine phosphatase receptor type A	NonDE	protein_coding	
